# date            round  word                  result  mode  input                 seconds
2026-09-15T14:31  R19    grass                 O       type  草                    0
2026-09-15T14:31  R19    borrow                O       type  借入                  0
2026-09-15T14:31  R19    dessert               O       type  甜點                  0
2026-09-15T14:31  R19    soap                  O       type  肥皂                  0
2026-09-15T14:31  R19    glove                 O       type  手套                  0
2026-09-15T14:31  R19    weather               O       type  天氣                  0
2026-09-15T14:31  R19    tail                  O       type  尾巴                  0
2026-09-15T14:31  R19    cat                   O       type  cat                   0
2026-09-15T14:31  R19    spatula               O       type  鍋鏟、抹刀            0
2026-09-15T14:31  R19    craft                 X       type  不會                  0
2026-09-15T14:34  R20    neighbor              O       type  neighbor              0
2026-09-15T14:34  R20    difficult             O       type  困難的                0
2026-09-15T14:34  R20    plate                 O       type  plate                 0
2026-09-15T14:34  R20    cook                  O       type  廚師                  0
2026-09-15T14:34  R20    weather               O       type  天氣                  0
2026-09-15T14:34  R20    small                 O       type  小的                  0
2026-09-15T14:34  R20    blanket               O       type  blanket               0
2026-09-15T14:34  R20    eat                   O       type  eat                   0
2026-09-15T14:34  R20    thirteen              O       type  十三                  0
2026-09-15T14:34  R20    cooking               O       type  煮飯                  0
2026-09-15T14:37  R21    quiet                 O       type  quiet                 0
2026-09-15T14:37  R21    blanket               O       type  blanket               0
2026-09-15T14:37  R21    angry                 O       type  生氣                  0
2026-09-15T14:37  R21    glove                 O       type  glove                 0
2026-09-15T14:37  R21    plate                 O       type  盤子                  0
2026-09-15T14:37  R21    small                 O       type  小的                  0
2026-09-15T14:37  R21    comb                  O       type  comb                  0
2026-09-15T14:37  R21    rain                  O       type  rain                  0
2026-09-15T14:37  R21    effortless            X       type  -                     0
2026-09-15T14:37  R21    screw                 X       type  -                     0
2026-09-15T15:31  R22    borrow                O       type  借入                  0
2026-09-15T15:31  R22    angry                 O       type  生氣                  0
2026-09-15T15:31  R22    napkin                X       type  napkit                0
2026-09-15T15:31  R22    cousin                O       type  cousin                0
2026-09-15T15:31  R22    spoon                 O       type  湯匙                  0
2026-09-15T15:31  R22    healthy               O       type  healthy               0
2026-09-15T15:31  R22    tail                  O       type  尾巴                  0
2026-09-15T15:31  R22    busy                  O       type  busy                  0
2026-09-15T15:31  R22    damn                  O       type  該死                  0
2026-09-15T15:37  R1     straw                 O       type  straw                 0
2026-09-15T15:37  R1     holiday               O       type  假日                  0
2026-09-15T15:37  R1     small                 O       type  小的                  0
2026-09-15T15:37  R1     letter                X       type  mail/word             0
2026-09-15T15:37  R1     weather               O       type  天氣                  0
2026-09-15T15:37  R1     comb                  O       type  comb                  0
2026-09-15T15:37  R1     bathroom              O       type  浴室                  0
2026-09-15T15:37  R1     friend                O       type  friend                0
2026-09-15T15:37  R1     tongs                 X       type  忘了                  0
2026-09-15T15:37  R1     checkbox              X       type  單選框                0
2026-09-15T15:41  R2     dessert               O       type  dessert               0
2026-09-15T15:41  R2     straw                 O       type  吸管                  0
2026-09-15T15:41  R2     March                 X       type  阿災                  0
2026-09-15T15:41  R2     quiet                 O       type  安靜                  0
2026-09-15T15:41  R2     spoon                 O       type  spoon                 0
2026-09-15T15:41  R2     neighbor              X       type  eightbor              0
2026-09-15T15:41  R2     towel                 O       type  毛巾                  0
2026-09-15T15:41  R2     rain                  O       type  rain                  0
2026-09-15T15:41  R2     craft beer            O       type  精釀啤酒              0
2026-09-15T15:41  R2     ceiling               O       type  天花板                0
2026-09-15T15:46  R3     grass                 O       type  草                    0
2026-09-15T15:46  R3     spoon                 O       type  spoon                 0
2026-09-15T15:46  R3     borrow                O       type  借入                  0
2026-09-15T15:46  R3     angry                 O       type  生氣                  0
2026-09-15T15:46  R3     weather               O       type  天氣                  0
2026-09-15T15:46  R3     cousin                O       type  cousin                0
2026-09-15T15:46  R3     napkin                X       type  sinket?               0
2026-09-15T15:46  R3     cat                   O       type  cat                   0
2026-09-15T15:46  R3     interfere             O       type  干擾                  0
2026-09-15T15:46  R3     usually               O       type  通常                  0
2026-09-15T15:49  R4     neighbor              O       type  neighbor              0
2026-09-15T15:49  R4     small                 O       type  小                    0
2026-09-15T15:49  R4     sock                  O       type  sock                  0
2026-09-15T15:49  R4     glove                 O       type  手套                  0
2026-09-15T15:49  R4     grass                 O       type  grass                 0
2026-09-15T15:49  R4     dolphin               O       type  海豚                  0
2026-09-15T15:49  R4     spoon                 O       type  湯匙                  0
2026-09-15T15:49  R4     eat                   O       type  eat                   0
2026-09-15T15:49  R4     sliced pork           O       type  切片豬肉              0
2026-09-15T15:49  R4     stubborn              X       type  昏厥                  0
2026-09-15T15:51  R5     plate                 O       type  盤子                  0
2026-09-15T15:51  R5     difficult             O       type  困難的                0
2026-09-15T15:51  R5     tail                  O       type  尾巴                  0
2026-09-15T15:51  R5     napkin                X       type  napkit                0
2026-09-15T15:51  R5     borrow                O       type  borrow                0
2026-09-15T15:51  R5     glove                 O       type  手套                  0
2026-09-15T15:51  R5     letter                O       type  letter                0
2026-09-15T15:51  R5     busy                  O       type  busy                  0
2026-09-15T15:51  R5     awkward               X       type  不知                  0
2026-09-15T15:51  R5     two                   O       type  二                    0
2026-09-15T15:54  R6     quite                 X       type  安靜                  0
2026-09-15T15:54  R6     March                 O       type  三月                  0
2026-09-15T15:54  R6     dessert               O       type  甜點                  0
2026-09-15T15:54  R6     climb                 O       type  爬                    0
2026-09-15T15:54  R6     bread                 O       type  麵包                  0
2026-09-15T15:54  R6     neighbor              O       type  鄰居                  0
2026-09-15T15:54  R6     straw                 X       type  -                     0
2026-09-15T15:54  R6     sun                   O       type  sun                   0
2026-09-15T15:54  R6     certificate           O       type  證書                  0
2026-09-15T15:54  R6     init                  O       type  初始化                0
2026-09-15T15:58  R7     letter                O       type  letter                0
2026-09-15T15:58  R7     bridge                O       type  橋                    0
2026-09-15T15:58  R7     healthy               X       type  -                     0
2026-09-15T15:58  R7     plate                 O       type  盤子                  0
2026-09-15T15:58  R7     quite                 O       type  quite                 0
2026-09-15T15:58  R7     difficult             O       type  困難                  0
2026-09-15T15:58  R7     glove                 O       type  手套                  0
2026-09-15T15:58  R7     bag                   O       type  bag                   0
2026-09-15T15:58  R7     actually              O       type  其實                  0
2026-09-15T15:58  R7     tricky                X       type  -                     0
2026-09-15T16:00  R8     throw                 O       type  拋                    0
2026-09-15T16:00  R8     tail                  O       type  尾巴                  0
2026-09-15T16:00  R8     towel                 O       type  毛巾                  0
2026-09-15T16:00  R8     small                 O       type  small                 0
2026-09-15T16:00  R8     difficult             O       type  困難的                0
2026-09-15T16:00  R8     grass                 X       type  -                     0
2026-09-15T16:00  R8     spoon                 O       type  湯匙                  0
2026-09-15T16:00  R8     friend                O       type  friend                0
2026-09-15T16:00  R8     compact               X       type  摘要?                 0
2026-09-15T16:02  R8     compact               O       type  精緻小的(補改判)      0
2026-09-15T16:02  R9     healthy               O       type  健康                  0
2026-09-15T16:02  R9     bread                 O       type  麵包                  0
2026-09-15T16:02  R9     soap                  O       type  肥早                  0
2026-09-15T16:02  R9     sock                  O       type  襪子                  0
2026-09-15T16:02  R9     heavy                 O       type  重的                  0
2026-09-15T16:02  R9     thin                  X       type  ??                    0
2026-09-15T16:02  R9     small                 O       type  小的                  0
2026-09-15T16:02  R9     rain                  O       type  rain                  0
2026-09-15T16:02  R9     twelve                O       type  十二                  0
2026-09-15T16:02  R9     probably              O       type  大概                  0
2026-09-15T16:06  R10    straw                 O       type  straw                 0
2026-09-15T16:06  R10    soap                  O       type  肥皂                  0
2026-09-15T16:06  R10    grass                 O       type  草                    0
2026-09-15T16:06  R10    bread                 O       type  麵包                  0
2026-09-15T16:06  R10    neighbor              O       type  neighbor              0
2026-09-15T16:06  R10    sock                  O       type  sock                  0
2026-09-15T16:06  R10    heavy                 O       type  重的                  0
2026-09-15T16:06  R10    cat                   O       type  cat                   0
2026-09-15T16:06  R10    unhealthy             O       type  不健康                0
2026-09-15T16:06  R10    get                   O       type  獲取                  0
2026-09-15T16:10  R11    neighbor              O       type  鄰居                  0
2026-09-15T16:10  R11    comb                  O       type  梳子                  0
2026-09-15T16:10  R11    plate                 O       type  盤子                  0
2026-09-15T16:10  R11    August                O       type  八月                  0
2026-09-15T16:10  R11    tail                  O       type  尾巴                  0
2026-09-15T16:10  R11    holiday               O       type  假日                  0
2026-09-15T16:10  R11    spoon                 O       type  湯匙                  0
2026-09-15T16:10  R11    eat                   O       type  eat                   0
2026-09-15T16:10  R11    hotdog                O       type  熱狗                  0
2026-09-15T16:10  R11    whiskey               O       type  威士忌                0
2026-09-15T16:13  R12    blanket               O       type  毯子                  0
2026-09-15T16:13  R12    healthy               O       type  healthy               0
2026-09-15T16:13  R12    bread                 O       type  bread                 0
2026-09-15T16:13  R12    shirt                 X       type  -                     0
2026-09-15T16:13  R12    towel                 O       type  毛巾                  0
2026-09-15T16:13  R12    tail                  O       type  尾巴                  0
2026-09-15T16:13  R12    thin                  O       type  thin                  0
2026-09-15T16:13  R12    busy                  O       type  busy                  0
2026-09-15T16:13  R12    yes                   O       type  是                    0
2026-09-15T16:13  R12    no                    O       type  否                    0
2026-09-15T16:15  R13    dessert               O       type  甜點                  0
2026-09-15T16:15  R13    comb                  O       type  梳子                  0
2026-09-15T16:15  R13    holiday               O       type  holiday               0
2026-09-15T16:15  R13    neighbor              O       type  neighbor              0
2026-09-15T16:15  R13    borrow                O       type  借入                  0
2026-09-15T16:15  R13    March                 O       type  March                 0
2026-09-15T16:15  R13    grass                 O       type  草                    0
2026-09-15T16:15  R13    sun                   O       type  sun                   0
2026-09-15T16:15  R13    yes                   O       type  yes                   0
2026-09-15T16:15  R13    no                    O       type  no                    0
2026-09-15T16:17  R14    comb                  O       type  梳子                  0
2026-09-15T16:17  R14    healthy               O       type  healthy               0
2026-09-15T16:17  R14    letter                O       type  letter                0
2026-09-15T16:17  R14    pot                   O       type  鍋子                  0
2026-09-15T16:17  R14    difficult             O       type  困難的                0
2026-09-15T16:17  R14    tail                  O       type  尾巴                  0
2026-09-15T16:17  R14    dessert               O       type  dessert               0
2026-09-15T16:17  R14    bag                   O       type  bag                   0
2026-09-15T16:17  R14    yes                   O       type  是                    0
2026-09-15T16:17  R14    no                    O       type  否                    0
2026-09-15T16:23  R1     soap                  O       type  肥皂                  0
2026-09-15T16:23  R1     quite                 O       type  quite                 0
2026-09-15T16:23  R1     still                 O       type  仍然                  0
2026-09-15T16:23  R1     neighbor              O       type  neighbor              0
2026-09-15T16:23  R1     plate                 O       type  盤子                  0
2026-09-15T16:23  R1     yes                   O       type  yes                   0
2026-09-15T16:23  R1     grass                 O       type  grass                 0
2026-09-15T16:23  R1     March                 O       type  三月                  0
2026-09-15T16:23  R1     already               O       type  已經                  0
2026-09-15T16:23  R1     holiday               O       type  holiday               0
2026-09-15T16:27  R2     roof                  O       type  屋頂                  0
2026-09-15T16:27  R2     quiet                 O       type  quiet                 0
2026-09-15T16:27  R2     master                O       type  大師                  0
2026-09-15T16:27  R2     shirt                 O       type  shirt                 0
2026-09-15T16:27  R2     neighbor              O       type  鄰居                  0
2026-09-15T16:27  R2     friend                O       type  friend                0
2026-09-15T16:27  R2     glass                 X       type  草                    0
2026-09-15T16:27  R2     napkin                X       type  napkit                0
2026-09-15T16:27  R2     towel                 O       type  towel                 0
2026-09-15T16:27  R2     stinky                O       type  臭的                  0
2026-09-15T16:29  R3     straw                 O       type  吸管稻草              0
2026-09-15T16:29  R3     borrow                O       type  borrow                0
2026-09-15T16:29  R3     face wash             O       type  洗面乳                0
2026-09-15T16:29  R3     neighbor              O       type  鄰居                  0
2026-09-15T16:29  R3     healthy               O       type  healthy               0
2026-09-15T16:29  R3     sun                   O       type  sun                   0
2026-09-15T16:29  R3     March                 O       type  三月                  0
2026-09-15T16:29  R3     letter                O       type  letter                0
2026-09-15T16:29  R3     form                  X       type  來自                  0
2026-09-15T16:29  R3     holiday               O       type  holiday               0
2026-09-15T16:33  R4     sock                  O       type  襪子                  0
2026-09-15T16:33  R4     cousin                O       type  cousin                0
2026-09-15T16:33  R4     mouthwash             O       type  漱口水                0
2026-09-15T16:33  R4     difficult             O       type  difficult             0
2026-09-15T16:33  R4     borrow                O       type  借入                  0
2026-09-15T16:33  R4     eat                   O       type  eat                   0
2026-09-15T16:33  R4     thin                  O       type  薄的瘦的              0
2026-09-15T16:33  R4     napkin                O       type  napkin                0
2026-09-15T16:33  R4     beer                  O       type  啤酒                  0
2026-09-15T16:33  R4     letter                O       type  信字母                0
2026-09-15T16:44  R5     butter                O       type  奶油                  0
2026-09-15T16:44  R5     grass                 O       type  grass                 0
2026-09-15T16:44  R5     medium                O       type  中等                  0
2026-09-15T16:44  R5     quiet                 O       type  安靜                  0
2026-09-15T16:44  R5     sock                  O       type  sock                  0
2026-09-15T16:44  R5     glove                 X       type  -                     0
2026-09-15T16:44  R5     busy                  O       type  busy                  0
2026-09-15T16:44  R5     favorite              O       type  favorite              0
2026-09-15T16:44  R5     tough                 X       type  觸碰                  0
2026-09-15T16:44  R5     holiday               O       type  假日                  0
2026-09-15T16:49  R6     wet                   O       type  濕的                  0
2026-09-15T16:49  R6     blanket               O       type  blanket               0
2026-09-15T16:49  R6     makeup remover        O       type  卸妝水                0
2026-09-15T16:49  R6     quite                 O       type  相當                  0
2026-09-15T16:49  R6     letter                O       type  letter                0
2026-09-15T16:49  R6     rain                  O       type  rain                  0
2026-09-15T16:49  R6     towel                 O       type  毛巾                  0
2026-09-15T16:49  R6     March                 O       type  March                 0
2026-09-15T16:49  R6     ok                    O       type  好的 可以 沒問題      0
2026-09-15T16:49  R6     napkin                O       type  餐巾紙                0
2026-09-15T16:53  R7     blanket               O       type  毯子                  0
2026-09-15T16:53  R7     answer                O       type  answer                0
2026-09-15T16:53  R7     eleven                O       type  十一                  0
2026-09-15T16:53  R7     letter                O       type  信 字母               0
2026-09-15T16:53  R7     quite                 O       type  quite                 0
2026-09-15T16:53  R7     cat                   O       type  cat                   0
2026-09-15T16:53  R7     weather               O       type  天氣                  0
2026-09-15T16:53  R7     straw                 O       type  straw                 0
2026-09-15T16:53  R7     body lotion           O       type  身體乳                0
2026-09-15T16:53  R7     grass                 O       type  草                    0
2026-09-15T16:57  R8     clever                O       type  聰明                  0
2026-09-15T16:57  R8     holiday               O       type  holiday               0
2026-09-15T16:57  R8     with                  O       type  和                    0
2026-09-15T16:57  R8     river                 O       type  河流                  0
2026-09-15T16:57  R8     blanket               O       type  blanket               0
2026-09-15T16:57  R8     bag                   O       type  bag                   0
2026-09-15T16:57  R8     neighbor              O       type  neighbor              0
2026-09-15T16:57  R8     onion                 O       type  洋蔥                  0
2026-09-15T16:57  R8     pass                  O       type  通過 跳過             0
2026-09-15T16:57  R8     borrow                O       type  借入                  0
2026-09-15T17:00  R9     breakfast             O       type  早餐                  0
2026-09-15T17:00  R9     grass                 O       type  grass                 0
2026-09-15T17:00  R9     smoking               O       type  抽菸                  0
2026-09-15T17:00  R9     cousin                O       type  表親                  0
2026-09-15T17:00  R9     napkin                O       type  napkin                0
2026-09-15T17:00  R9     no                    O       type  no                    0
2026-09-15T17:00  R9     neighbor              O       type  鄰居                  0
2026-09-15T17:00  R9     safe                  X       type  save                  0
2026-09-15T17:00  R9     bacon                 O       type  培根                  0
2026-09-15T17:00  R9     glass                 O       type  玻璃                  0
2026-09-15T17:04  R10    shirt                 O       type  衣服 襯衫             0
2026-09-15T17:04  R10    difficult             O       type  difficult             0
2026-09-15T17:04  R10    congratulations       O       type  恭喜                  0
2026-09-15T17:04  R10    blanket               O       type  毯子                  0
2026-09-15T17:04  R10    healthy               O       type  healthy               0
2026-09-15T17:04  R10    yes                   O       type  yes                   0
2026-09-15T17:04  R10    weather               O       type  weather               0
2026-09-15T17:04  R10    comb                  O       type  梳子                  0
2026-09-15T17:04  R10    intervene             O       type  干涉 介入             0
2026-09-15T17:04  R10    wait                  O       type  wait                  0
2026-09-15T17:07  R11    thin                  O       type  薄 瘦                 0
2026-09-15T17:07  R11    invite                O       type  invite                0
2026-09-15T17:07  R11    drawer                X       type  -                     0
2026-09-15T17:07  R11    glass                 O       type  glass                 0
2026-09-15T17:07  R11    quite                 O       type  相當                  0
2026-09-15T17:07  R11    friend                O       type  friend                0
2026-09-15T17:07  R11    bread                 O       type  麵包                  0
2026-09-15T17:07  R11    borrow                O       type  借入                  0
2026-09-15T17:07  R11    messy                 O       type  凌亂                  0
2026-09-15T17:07  R11    remember              O       type  remember              0
2026-09-15T17:10  R12    dessert               O       type  甜點                  0
2026-09-15T17:10  R12    neighbor              O       type  neighbor              0
2026-09-15T17:10  R12    eggplant              O       type  茄子                  0
2026-09-15T17:10  R12    heavy                 O       type  重的                  0
2026-09-15T17:10  R12    soap                  O       type  soap                  0
2026-09-15T17:10  R12    sun                   O       type  sun                   0
2026-09-15T17:10  R12    shirt                 O       type  衣服 襯衫             0
2026-09-15T17:10  R12    glass                 O       type  玻璃 玻璃杯           0
2026-09-15T17:10  R12    begin                 O       type  開始                  0
2026-09-15T17:10  R12    book                  O       type  book                  0
2026-09-15T17:22  R1     bread                 O       type  麵包                  0
2026-09-15T17:22  R1     quiet                 O       type  quiet                 0
2026-09-15T17:22  R1     soon                  O       type  快 快速 很快          0
2026-09-15T17:22  R1     tail                  O       type  尾巴                  0
2026-09-15T17:22  R1     cousin                O       type  cousin                0
2026-09-15T17:22  R1     yes                   O       type  yes                   0
2026-09-15T17:22  R1     blanket               O       type  毯子                  0
2026-09-15T17:22  R1     stand                 X       type  戰力                  0
2026-09-15T17:22  R1     ten                   O       type  十                    0
2026-09-15T17:22  R1     juice                 O       type  juice                 0
2026-09-15T17:25  R2     healthy               O       type  健康                  0
2026-09-15T17:25  R2     sock                  O       type  sock                  0
2026-09-15T17:25  R2     shampoo               X       type  沐浴乳                0
2026-09-15T17:25  R2     quite                 O       type  相當                  0
2026-09-15T17:25  R2     towel                 O       type  towel                 0
2026-09-15T17:25  R2     no                    O       type  no                    0
2026-09-15T17:25  R2     mitigate              O       type  緩解                  0
2026-09-15T17:25  R2     borrow                O       type  借入                  0
2026-09-15T17:25  R2     seal                  O       type  海豹                  0
2026-09-15T17:25  R2     window                O       type  window                0
2026-09-15T17:30  R3     napkin                O       type  餐巾紙                0
2026-09-15T17:30  R3     heavy                 O       type  heavy                 0
2026-09-15T17:30  R3     retry                 O       type  重試                  0
2026-09-15T17:30  R3     glass                 O       type  玻璃玻璃杯            0
2026-09-15T17:30  R3     glove                 O       type  glove                 0
2026-09-15T17:30  R3     sun                   O       type  sun                   0
2026-09-15T17:30  R3     weather               O       type  天氣                  0
2026-09-15T17:30  R3     Sunday                O       type  周日                  0
2026-09-15T17:30  R3     conditioner           O       type  護髮素                0
2026-09-15T17:30  R3     mango                 O       type  mango                 0
2026-09-15T17:33  R4     thin                  O       type  薄 瘦                 0
2026-09-15T17:33  R4     healthy               O       type  健康                  0
2026-09-15T17:33  R4     four                  O       type  四                    0
2026-09-15T17:33  R4     letter                O       type  信 字母               0
2026-09-15T17:33  R4     sell                  O       type  sell                  0
2026-09-15T17:33  R4     rain                  O       type  rain                  0
2026-09-15T17:33  R4     towel                 O       type  毛巾                  0
2026-09-15T17:33  R4     bread                 O       type  麵包                  0
2026-09-15T17:33  R4     six                   O       type  六                    0
2026-09-15T17:33  R4     tired                 X       type  tried                 0
2026-09-15T17:33  R5     tail                  O       type  尾巴                  0
2026-09-15T17:33  R5     document              O       type  文件 文檔             0
2026-09-15T17:33  R5     blanket               O       type  毯子                  0
2026-09-15T17:33  R5     weather               X       type  -                     0
2026-09-15T17:33  R5     wait                  O       type  wait                  0
2026-09-15T17:33  R5     close                 O       type  close                 0
2026-09-15T17:33  R5     credit card           O       type  信用卡                0
2026-09-15T17:33  R5     cousin                O       type  表親                  0
2026-09-15T17:35  R6     tail                  O       type  尾巴                  0
2026-09-15T17:35  R6     thin                  O       type  thin                  0
2026-09-15T17:35  R6     enough                O       type  足夠 夠了             0
2026-09-15T17:35  R6     March                 O       type  三月                  0
2026-09-15T17:35  R6     stand                 O       type  stand                 0
2026-09-15T17:35  R6     answer                O       type  answer                0
2026-09-15T17:35  R6     shirt                 O       type  襯衫 衣服             0
2026-09-15T17:35  R6     grass                 O       type  grass                 0
2026-09-15T17:35  R6     challenging           O       type  挑戰                  0
2026-09-15T17:35  R6     clean                 X       type  clear                 0
2026-09-15T17:38  R7     comb                  O       type  梳子                  0
2026-09-15T17:38  R7     difficult             O       type  difficult             0
2026-09-15T17:38  R7     much                  O       type  很多                  0
2026-09-15T17:38  R7     sock                  O       type  襪子                  0
2026-09-15T17:38  R7     letter                O       type  letter                0
2026-09-15T17:38  R7     book                  O       type  book                  0
2026-09-15T17:38  R7     thin                  O       type  瘦 薄                 0
2026-09-15T17:38  R7     grass                 O       type  草                    0
2026-09-15T17:38  R7     tag                   O       type  標籤                  0
2026-09-15T17:38  R7     close                 O       type  close                 0
2026-09-16T10:25  R8     stand                 O       type  站                    0
2026-09-16T10:25  R8     bread                 O       type  bread                 0
2026-09-16T10:25  R8     front-end developer   O       type  前端工程師            0
2026-09-16T10:25  R8     healthy               O       type  健康                  0
2026-09-16T10:25  R8     March                 O       type  March                 0
2026-09-16T10:25  R8     busy                  O       type  busy                  0
2026-09-16T10:25  R8     quite                 O       type  相當                  0
2026-09-16T10:25  R8     appreciate            O       type  欣賞                  0
2026-09-16T10:25  R8     strawberry            O       type  strawberry            0
2026-09-16T13:40  R1     hotel                 O       type  旅館                  0
2026-09-16T13:40  R1     thin                  O       type  thin                  0
2026-09-16T13:40  R1     schema                O       type  大綱                  0
2026-09-16T13:40  R1     quiet                 O       type  安靜                  0
2026-09-16T13:40  R1     worry                 X       type  -                     0
2026-09-16T13:40  R1     close                 O       type  close                 0
2026-09-16T13:40  R1     shirt                 O       type  襯衫 衣服             0
2026-09-16T13:40  R1     expensive             O       type  expensive             0
2026-09-16T13:40  R1     response              O       type  回應                  0
2026-09-16T13:40  R1     play                  O       type  play                  0
2026-09-16T13:44  R2     glove                 O       type  手套                  0
2026-09-16T13:44  R2     bring                 X       type  阿災                  0
2026-09-16T13:44  R2     firefly               O       type  螢火蟲                0
2026-09-16T13:44  R2     healthy               O       type  健康                  0
2026-09-16T13:44  R2     comb                  O       type  comb                  0
2026-09-16T13:44  R2     friend                O       type  friend                0
2026-09-16T13:44  R2     stand                 O       type  站                    0
2026-09-16T13:44  R2     letter                O       type  letter                0
2026-09-16T13:44  R2     May                   O       type  五月                  0
2026-09-16T13:44  R2     cup                   O       type  cup                   0
2026-09-16T13:46  R3     bring                 O       type  帶來                  0
2026-09-16T13:46  R3     difficult             O       type  difficult             0
2026-09-16T13:46  R3     seven                 X       type  十一                  0
2026-09-16T13:46  R3     letter                O       type  信字母                0
2026-09-16T13:46  R3     farm                  O       type  farm                  0
2026-09-16T13:46  R3     mango                 O       type  mango                 0
2026-09-16T13:46  R3     quite                 O       type  相當                  0
2026-09-16T13:46  R3     finger                O       type  手指                  0
2026-09-16T13:46  R3     framework             O       type  框架                  0
2026-09-16T13:46  R3     bee                   X       type  honey蜂蜜             0
2026-09-16T13:50  R4     comb                  O       type  梳子                  0
2026-09-16T13:50  R4     heavy                 O       type  heavy                 0
2026-09-16T13:50  R4     eight                 X       type  -                     0
2026-09-16T13:50  R4     shirt                 O       type  shirt                 0
2026-09-16T13:50  R4     bring                 O       type  bring                 0
2026-09-16T13:50  R4     river                 O       type  river                 0
2026-09-16T13:50  R4     bread                 O       type  麵包                  0
2026-09-16T13:50  R4     autumn                O       type  秋天                  0
2026-09-16T13:50  R4     Saturday              O       type  週六                  0
2026-09-16T13:50  R4     morning               O       type  morning               0
2026-09-16T13:53  R5     sock                  O       type  襪子                  0
2026-09-16T13:53  R5     skirt                 O       type  skirt                 0
2026-09-16T13:53  R5     cucumber              O       type  黃瓜                  0
2026-09-16T13:53  R5     worry                 X       type  警告                  0
2026-09-16T13:53  R5     heavy                 O       type  重的                  0
2026-09-16T13:53  R5     book                  O       type  book                  0
2026-09-16T13:53  R5     quite                 O       type  相當 頗               0
2026-09-16T13:53  R5     glass                 O       type  glass                 0
2026-09-16T13:53  R5     subway                O       type  地鐵 火車 捷運        0
2026-09-16T13:53  R5     jump                  O       type  jump                  0
2026-09-16T13:57  R6     noodles               O       type  麵條                  0
2026-09-16T13:57  R6     glove                 O       type  glove                 0
2026-09-16T13:57  R6     footstep              O       type  腳步                  0
2026-09-16T13:57  R6     curtain               O       type  窗簾                  0
2026-09-16T13:57  R6     straw                 O       type  straw                 0
2026-09-16T13:57  R6     sun                   O       type  sun                   0
2026-09-16T13:57  R6     shirt                 O       type  襯衫 衣服             0
2026-09-16T13:57  R6     nail                  O       type  nail                  0
2026-09-16T13:57  R6     localization          X       type  定位                  0
2026-09-16T13:57  R6     folder                O       type  folder                0
2026-09-16T14:01  R7     chalk                 X       type  挑戰                  0
2026-09-16T14:01  R7     heavy                 O       type  heavy                 0
2026-09-16T14:01  R7     smoothie              O       type  冰沙                  0
2026-09-16T14:01  R7     glove                 O       type  手套                  0
2026-09-16T14:01  R7     comb                  O       type  comb                  0
2026-09-16T14:01  R7     remember              O       type  remember              0
2026-09-16T14:01  R7     difficult             O       type  困難的                0
2026-09-16T14:01  R7     sock                  O       type  sock                  0
2026-09-16T14:01  R7     locale                X       type  在地化                0
2026-09-16T14:01  R7     new                   O       type  new                   0
2026-09-16T14:06  R8     sock                  O       type  襪子                  0
2026-09-16T14:06  R8     quiet                 O       type  安靜                  0
2026-09-16T14:06  R8     clear                 X       type  乾淨                  0
2026-09-16T14:06  R8     weather               O       type  天氣                  0
2026-09-16T14:06  R8     napkin                O       type  napkin                0
2026-09-16T14:06  R8     wait                  O       type  wait                  0
2026-09-16T14:06  R8     quite                 O       type  相當頗                0
2026-09-16T14:06  R8     letter                O       type  信 字母               0
2026-09-16T14:06  R8     doorbell              O       type  門鈴                  0
2026-09-16T14:06  R8     cloud                 O       type  cloud                 0
2026-09-16T14:10  R9     sugar                 O       type  糖                    0
2026-09-16T14:10  R9     weather               O       type  weather               0
2026-09-16T14:10  R9     stash                 X       type  -                     0
2026-09-16T14:10  R9     glass                 O       type  玻璃 玻璃杯           0
2026-09-16T14:10  R9     purple                O       type  purple                0
2026-09-16T14:10  R9     rain                  O       type  rain                  0
2026-09-16T14:10  R9     sock                  O       type  襪子                  0
2026-09-16T14:10  R9     chalk                 O       type  粉筆                  0
2026-09-16T14:10  R9     work                  O       type  工作                  0
2026-09-16T14:10  R9     walk                  O       type  walk                  0
2026-09-16T15:16  R10    comb                  O       type  梳子                  0
2026-09-16T15:16  R10    chalk                 O       type  chalk                 0
2026-09-16T15:16  R10    mom                   X       type  家人                  0
2026-09-16T15:16  R10    corner                O       type  角落                  0
2026-09-16T15:16  R10    blanket               O       type  blanket               0
2026-09-16T15:16  R10    eat                   O       type  eat                   0
2026-09-16T15:16  R10    stand                 O       type  站                    0
2026-09-16T15:16  R10    healthy               O       type  healthy               0
2026-09-16T15:16  R10    say                   O       type  說                    0
2026-09-16T15:16  R10    money                 O       type  money                 0
2026-09-16T15:21  R11    store                 O       type  商店                  0
2026-09-16T15:21  R11    glass                 O       type  glass                 0
2026-09-16T15:21  R11    pancake               O       type  餅                    0
2026-09-16T15:21  R11    heavy                 O       type  重的                  0
2026-09-16T15:21  R11    grass                 O       type  grass                 0
2026-09-16T15:21  R11    no                    O       type  no                    0
2026-09-16T15:21  R11    chalk                 O       type  粉筆                  0
2026-09-16T15:21  R11    tail                  O       type  尾巴                  0
2026-09-16T15:21  R11    put                   O       type  放                    0
2026-09-16T15:21  R11    door                  O       type  door                  0
2026-09-16T15:24  R1     stand                 O       type  站                    0
2026-09-16T15:24  R1     worry                 O       type  worry                 0
2026-09-16T15:24  R1     December              O       type  十二月                0
2026-09-16T15:24  R1     napkin                O       type  餐巾紙                0
